"","idsec","sector","idpress","pressure","ideco","ecochar","overlap"
"343",1,"Aggregates",14,"Incidental Loss of spp.",18,"Demersal Fish","S"
"344",1,"Aggregates",14,"Incidental Loss of spp.",19,"Deep-sea Fish","NO"
"345",1,"Aggregates",14,"Incidental Loss of spp.",20,"Deep-sea Elasmobranchs","NO"
"346",1,"Aggregates",14,"Incidental Loss of spp.",21,"Pelagic Elasmobranchs","S"
"347",1,"Aggregates",14,"Incidental Loss of spp.",22,"Demersal Elasmobranchs","S"
"348",1,"Aggregates",14,"Incidental Loss of spp.",23,"Reptiles","S"
"349",1,"Aggregates",14,"Incidental Loss of spp.",24,"Marine birds","NO"
"350",1,"Aggregates",14,"Incidental Loss of spp.",25,"Cephalopods","S"
"351",1,"Aggregates",15,"Barriers",1,"Littoral rock & reef","NO"
"352",1,"Aggregates",15,"Barriers",2,"Littoral sediment","S"
"353",1,"Aggregates",15,"Barriers",3,"Mangroves","NO"
"354",1,"Aggregates",15,"Barriers",4,"Saltmarshes","NO"
"355",1,"Aggregates",15,"Barriers",5,"Shallow rock & reef","NO"
"356",1,"Aggregates",15,"Barriers",6,"Shallow sediment","S"
"357",1,"Aggregates",15,"Barriers",7,"Shelf rock & reef","NO"
"358",1,"Aggregates",15,"Barriers",8,"Shelf sediment","S"
"359",1,"Aggregates",15,"Barriers",9,"Slope rock & reef","NO"
"360",1,"Aggregates",15,"Barriers",10,"Slope sediment","NO"
"361",1,"Aggregates",15,"Barriers",11,"Deep Sea rock & reef","NO"
"362",1,"Aggregates",15,"Barriers",12,"Deep Sea Sediment","NO"
"363",1,"Aggregates",15,"Barriers",13,"Coastal Pelagic","S"
"364",1,"Aggregates",15,"Barriers",14,"Shelf Pelagic","S"
"365",1,"Aggregates",15,"Barriers",15,"Oceanic Pelagic","NO"
"366",1,"Aggregates",15,"Barriers",16,"Marine Mammals","S"
"367",1,"Aggregates",15,"Barriers",17,"Pelagic Fish","S"
"368",1,"Aggregates",15,"Barriers",18,"Demersal Fish","S"
"369",1,"Aggregates",15,"Barriers",19,"Deep-sea Fish","NO"
"370",1,"Aggregates",15,"Barriers",20,"Deep-sea Elasmobranchs","NO"
"371",1,"Aggregates",15,"Barriers",21,"Pelagic Elasmobranchs","S"
"372",1,"Aggregates",15,"Barriers",22,"Demersal Elasmobranchs","S"
"373",1,"Aggregates",15,"Barriers",23,"Reptiles","S"
"374",1,"Aggregates",15,"Barriers",24,"Marine birds","NO"
"375",1,"Aggregates",15,"Barriers",25,"Cephalopods","S"
"376",1,"Aggregates",16,"Change in wave exposure",1,"Littoral rock & reef","NO"
"377",1,"Aggregates",16,"Change in wave exposure",2,"Littoral sediment","S"
"378",1,"Aggregates",16,"Change in wave exposure",3,"Mangroves","NO"
"379",1,"Aggregates",16,"Change in wave exposure",4,"Saltmarshes","NO"
"380",1,"Aggregates",16,"Change in wave exposure",5,"Shallow rock & reef","NO"
"381",1,"Aggregates",16,"Change in wave exposure",6,"Shallow sediment","S"
"382",1,"Aggregates",16,"Change in wave exposure",7,"Shelf rock & reef","NO"
"383",1,"Aggregates",16,"Change in wave exposure",8,"Shelf sediment","S"
"384",1,"Aggregates",16,"Change in wave exposure",9,"Slope rock & reef","NO"
"385",1,"Aggregates",16,"Change in wave exposure",10,"Slope sediment","NO"
"386",1,"Aggregates",16,"Change in wave exposure",11,"Deep Sea rock & reef","NO"
"387",1,"Aggregates",16,"Change in wave exposure",12,"Deep Sea Sediment","NO"
"388",1,"Aggregates",16,"Change in wave exposure",13,"Coastal Pelagic","S"
"389",1,"Aggregates",16,"Change in wave exposure",14,"Shelf Pelagic","S"
"390",1,"Aggregates",16,"Change in wave exposure",15,"Oceanic Pelagic","NO"
"391",1,"Aggregates",16,"Change in wave exposure",16,"Marine Mammals","S"
"392",1,"Aggregates",16,"Change in wave exposure",17,"Pelagic Fish","S"
"393",1,"Aggregates",16,"Change in wave exposure",18,"Demersal Fish","S"
"394",1,"Aggregates",16,"Change in wave exposure",19,"Deep-sea Fish","NO"
"395",1,"Aggregates",16,"Change in wave exposure",20,"Deep-sea Elasmobranchs","NO"
"396",1,"Aggregates",16,"Change in wave exposure",21,"Pelagic Elasmobranchs","S"
"397",1,"Aggregates",16,"Change in wave exposure",22,"Demersal Elasmobranchs","S"
"398",1,"Aggregates",16,"Change in wave exposure",23,"Reptiles","S"
"399",1,"Aggregates",16,"Change in wave exposure",24,"Marine birds","NO"
"400",1,"Aggregates",16,"Change in wave exposure",25,"Cephalopods","S"
"401",1,"Aggregates",17,"Current Changes",1,"Littoral rock & reef","NO"
"402",1,"Aggregates",17,"Current Changes",2,"Littoral sediment","S"
"403",1,"Aggregates",17,"Current Changes",3,"Mangroves","NO"
"404",1,"Aggregates",17,"Current Changes",4,"Saltmarshes","NO"
"405",1,"Aggregates",17,"Current Changes",5,"Shallow rock & reef","NO"
"406",1,"Aggregates",17,"Current Changes",6,"Shallow sediment","S"
"407",1,"Aggregates",17,"Current Changes",7,"Shelf rock & reef","NO"
"408",1,"Aggregates",17,"Current Changes",8,"Shelf sediment","S"
"409",1,"Aggregates",17,"Current Changes",9,"Slope rock & reef","NO"
"410",1,"Aggregates",17,"Current Changes",10,"Slope sediment","NO"
"411",1,"Aggregates",17,"Current Changes",11,"Deep Sea rock & reef","NO"
"412",1,"Aggregates",17,"Current Changes",12,"Deep Sea Sediment","NO"
"413",1,"Aggregates",17,"Current Changes",13,"Coastal Pelagic","S"
"414",1,"Aggregates",17,"Current Changes",14,"Shelf Pelagic","S"
"415",1,"Aggregates",17,"Current Changes",15,"Oceanic Pelagic","NO"
"416",1,"Aggregates",17,"Current Changes",16,"Marine Mammals","S"
"417",1,"Aggregates",17,"Current Changes",17,"Pelagic Fish","S"
"418",1,"Aggregates",17,"Current Changes",18,"Demersal Fish","S"
"419",1,"Aggregates",17,"Current Changes",19,"Deep-sea Fish","NO"
"420",1,"Aggregates",17,"Current Changes",20,"Deep-sea Elasmobranchs","NO"
"421",1,"Aggregates",17,"Current Changes",21,"Pelagic Elasmobranchs","S"
"422",1,"Aggregates",17,"Current Changes",22,"Demersal Elasmobranchs","S"
"423",1,"Aggregates",17,"Current Changes",23,"Reptiles","S"
"424",1,"Aggregates",17,"Current Changes",24,"Marine birds","NO"
"425",1,"Aggregates",17,"Current Changes",25,"Cephalopods","S"
"426",1,"Aggregates",18,"pH changes",1,"Littoral rock & reef","NO"
"427",1,"Aggregates",18,"pH changes",2,"Littoral sediment","NO"
"428",1,"Aggregates",18,"pH changes",3,"Mangroves","NO"
"429",1,"Aggregates",18,"pH changes",4,"Saltmarshes","NO"
"430",1,"Aggregates",18,"pH changes",5,"Shallow rock & reef","NO"
"431",1,"Aggregates",18,"pH changes",6,"Shallow sediment","NO"
"432",1,"Aggregates",18,"pH changes",7,"Shelf rock & reef","NO"
"433",1,"Aggregates",18,"pH changes",8,"Shelf sediment","NO"
"434",1,"Aggregates",18,"pH changes",9,"Slope rock & reef","NO"
"435",1,"Aggregates",18,"pH changes",10,"Slope sediment","NO"
"436",1,"Aggregates",18,"pH changes",11,"Deep Sea rock & reef","NO"
"437",1,"Aggregates",18,"pH changes",12,"Deep Sea Sediment","NO"
"438",1,"Aggregates",18,"pH changes",13,"Coastal Pelagic","NO"
"439",1,"Aggregates",18,"pH changes",14,"Shelf Pelagic","NO"
"440",1,"Aggregates",18,"pH changes",15,"Oceanic Pelagic","NO"
"441",1,"Aggregates",18,"pH changes",16,"Marine Mammals","NO"
"442",1,"Aggregates",18,"pH changes",17,"Pelagic Fish","NO"
"443",1,"Aggregates",18,"pH changes",18,"Demersal Fish","NO"
"444",1,"Aggregates",18,"pH changes",19,"Deep-sea Fish","NO"
"445",1,"Aggregates",18,"pH changes",20,"Deep-sea Elasmobranchs","NO"
"446",1,"Aggregates",18,"pH changes",21,"Pelagic Elasmobranchs","NO"
"447",1,"Aggregates",18,"pH changes",22,"Demersal Elasmobranchs","NO"
"448",1,"Aggregates",18,"pH changes",23,"Reptiles","NO"
"449",1,"Aggregates",18,"pH changes",24,"Marine birds","NO"
"450",1,"Aggregates",18,"pH changes",25,"Cephalopods","NO"
"451",1,"Aggregates",19,"Electromagnetic (EMF)",1,"Littoral rock & reef","NO"
"452",1,"Aggregates",19,"Electromagnetic (EMF)",2,"Littoral sediment","NO"
"453",1,"Aggregates",19,"Electromagnetic (EMF)",3,"Mangroves","NO"
"454",1,"Aggregates",19,"Electromagnetic (EMF)",4,"Saltmarshes","NO"
"455",1,"Aggregates",19,"Electromagnetic (EMF)",5,"Shallow rock & reef","NO"
"456",1,"Aggregates",19,"Electromagnetic (EMF)",6,"Shallow sediment","NO"
"457",1,"Aggregates",19,"Electromagnetic (EMF)",7,"Shelf rock & reef","NO"
"458",1,"Aggregates",19,"Electromagnetic (EMF)",8,"Shelf sediment","NO"
"459",1,"Aggregates",19,"Electromagnetic (EMF)",9,"Slope rock & reef","NO"
"460",1,"Aggregates",19,"Electromagnetic (EMF)",10,"Slope sediment","NO"
"461",1,"Aggregates",19,"Electromagnetic (EMF)",11,"Deep Sea rock & reef","NO"
"462",1,"Aggregates",19,"Electromagnetic (EMF)",12,"Deep Sea Sediment","NO"
"463",1,"Aggregates",19,"Electromagnetic (EMF)",13,"Coastal Pelagic","NO"
"464",1,"Aggregates",19,"Electromagnetic (EMF)",14,"Shelf Pelagic","NO"
"465",1,"Aggregates",19,"Electromagnetic (EMF)",15,"Oceanic Pelagic","NO"
"466",1,"Aggregates",19,"Electromagnetic (EMF)",16,"Marine Mammals","NO"
"467",1,"Aggregates",19,"Electromagnetic (EMF)",17,"Pelagic Fish","NO"
"468",1,"Aggregates",19,"Electromagnetic (EMF)",18,"Demersal Fish","NO"
"469",1,"Aggregates",19,"Electromagnetic (EMF)",19,"Deep-sea Fish","NO"
"470",1,"Aggregates",19,"Electromagnetic (EMF)",20,"Deep-sea Elasmobranchs","NO"
"471",1,"Aggregates",19,"Electromagnetic (EMF)",21,"Pelagic Elasmobranchs","NO"
"472",1,"Aggregates",19,"Electromagnetic (EMF)",22,"Demersal Elasmobranchs","NO"
"473",1,"Aggregates",19,"Electromagnetic (EMF)",23,"Reptiles","NO"
"474",1,"Aggregates",19,"Electromagnetic (EMF)",24,"Marine birds","NO"
"475",1,"Aggregates",19,"Electromagnetic (EMF)",25,"Cephalopods","NO"
"476",2,"Agriculture",1,"Sealing",1,"Littoral rock & reef","NO"
"477",2,"Agriculture",1,"Sealing",2,"Littoral sediment","NO"
"478",2,"Agriculture",1,"Sealing",3,"Mangroves","NO"
"479",2,"Agriculture",1,"Sealing",4,"Saltmarshes","NO"
"480",2,"Agriculture",1,"Sealing",5,"Shallow rock & reef","NO"
"481",2,"Agriculture",1,"Sealing",6,"Shallow sediment","NO"
"482",2,"Agriculture",1,"Sealing",7,"Shelf rock & reef","NO"
"483",2,"Agriculture",1,"Sealing",8,"Shelf sediment","NO"
"484",2,"Agriculture",1,"Sealing",9,"Slope rock & reef","NO"
"485",2,"Agriculture",1,"Sealing",10,"Slope sediment","NO"
"486",2,"Agriculture",1,"Sealing",11,"Deep Sea rock & reef","NO"
"487",2,"Agriculture",1,"Sealing",12,"Deep Sea Sediment","NO"
"488",2,"Agriculture",1,"Sealing",13,"Coastal Pelagic","NO"
"489",2,"Agriculture",1,"Sealing",14,"Shelf Pelagic","NO"
"490",2,"Agriculture",1,"Sealing",15,"Oceanic Pelagic","NO"
"491",2,"Agriculture",1,"Sealing",16,"Marine Mammals","NO"
"492",2,"Agriculture",1,"Sealing",17,"Pelagic Fish","NO"
"493",2,"Agriculture",1,"Sealing",18,"Demersal Fish","NO"
"494",2,"Agriculture",1,"Sealing",19,"Deep-sea Fish","NO"
"495",2,"Agriculture",1,"Sealing",20,"Deep-sea Elasmobranchs","NO"
"496",2,"Agriculture",1,"Sealing",21,"Pelagic Elasmobranchs","NO"
"497",2,"Agriculture",1,"Sealing",22,"Demersal Elasmobranchs","NO"
"498",2,"Agriculture",1,"Sealing",23,"Reptiles","NO"
"499",2,"Agriculture",1,"Sealing",24,"Marine birds","NO"
"500",2,"Agriculture",1,"Sealing",25,"Cephalopods","NO"
"501",2,"Agriculture",2,"Changes in siltation/ Smothering",1,"Littoral rock & reef","S"
"502",2,"Agriculture",2,"Changes in siltation/ Smothering",2,"Littoral sediment","S"
"503",2,"Agriculture",2,"Changes in siltation/ Smothering",3,"Mangroves","S"
"504",2,"Agriculture",2,"Changes in siltation/ Smothering",4,"Saltmarshes","S"
"505",2,"Agriculture",2,"Changes in siltation/ Smothering",5,"Shallow rock & reef","S"
"506",2,"Agriculture",2,"Changes in siltation/ Smothering",6,"Shallow sediment","S"
"507",2,"Agriculture",2,"Changes in siltation/ Smothering",7,"Shelf rock & reef","NO"
"508",2,"Agriculture",2,"Changes in siltation/ Smothering",8,"Shelf sediment","NO"
"509",2,"Agriculture",2,"Changes in siltation/ Smothering",9,"Slope rock & reef","NO"
"510",2,"Agriculture",2,"Changes in siltation/ Smothering",10,"Slope sediment","NO"
"511",2,"Agriculture",2,"Changes in siltation/ Smothering",11,"Deep Sea rock & reef","NO"
"512",2,"Agriculture",2,"Changes in siltation/ Smothering",12,"Deep Sea Sediment","NO"
"513",2,"Agriculture",2,"Changes in siltation/ Smothering",13,"Coastal Pelagic","S"
"514",2,"Agriculture",2,"Changes in siltation/ Smothering",14,"Shelf Pelagic","NO"
"515",2,"Agriculture",2,"Changes in siltation/ Smothering",15,"Oceanic Pelagic","NO"
"516",2,"Agriculture",2,"Changes in siltation/ Smothering",16,"Marine Mammals","S"
"517",2,"Agriculture",2,"Changes in siltation/ Smothering",17,"Pelagic Fish","S"
"518",2,"Agriculture",2,"Changes in siltation/ Smothering",18,"Demersal Fish","S"
"519",2,"Agriculture",2,"Changes in siltation/ Smothering",19,"Deep-sea Fish","NO"
"520",2,"Agriculture",2,"Changes in siltation/ Smothering",20,"Deep-sea Elasmobranchs","NO"
"521",2,"Agriculture",2,"Changes in siltation/ Smothering",21,"Pelagic Elasmobranchs","S"
"522",2,"Agriculture",2,"Changes in siltation/ Smothering",22,"Demersal Elasmobranchs","S"
"523",2,"Agriculture",2,"Changes in siltation/ Smothering",23,"Reptiles","S"
"524",2,"Agriculture",2,"Changes in siltation/ Smothering",24,"Marine birds","NO"
"525",2,"Agriculture",2,"Changes in siltation/ Smothering",25,"Cephalopods","S"
"526",2,"Agriculture",3,"Abrasion",1,"Littoral rock & reef","NO"
"527",2,"Agriculture",3,"Abrasion",2,"Littoral sediment","NO"
"528",2,"Agriculture",3,"Abrasion",3,"Mangroves","NO"
"529",2,"Agriculture",3,"Abrasion",4,"Saltmarshes","NO"
"530",2,"Agriculture",3,"Abrasion",5,"Shallow rock & reef","NO"
"531",2,"Agriculture",3,"Abrasion",6,"Shallow sediment","NO"
"532",2,"Agriculture",3,"Abrasion",7,"Shelf rock & reef","NO"
"533",2,"Agriculture",3,"Abrasion",8,"Shelf sediment","NO"
"534",2,"Agriculture",3,"Abrasion",9,"Slope rock & reef","NO"
"535",2,"Agriculture",3,"Abrasion",10,"Slope sediment","NO"
"536",2,"Agriculture",3,"Abrasion",11,"Deep Sea rock & reef","NO"
"537",2,"Agriculture",3,"Abrasion",12,"Deep Sea Sediment","NO"
"538",2,"Agriculture",3,"Abrasion",13,"Coastal Pelagic","NO"
"539",2,"Agriculture",3,"Abrasion",14,"Shelf Pelagic","NO"
"540",2,"Agriculture",3,"Abrasion",15,"Oceanic Pelagic","NO"
"541",2,"Agriculture",3,"Abrasion",16,"Marine Mammals","NO"
"542",2,"Agriculture",3,"Abrasion",17,"Pelagic Fish","NO"
"543",2,"Agriculture",3,"Abrasion",18,"Demersal Fish","NO"
"544",2,"Agriculture",3,"Abrasion",19,"Deep-sea Fish","NO"
"545",2,"Agriculture",3,"Abrasion",20,"Deep-sea Elasmobranchs","NO"
"546",2,"Agriculture",3,"Abrasion",21,"Pelagic Elasmobranchs","NO"
"547",2,"Agriculture",3,"Abrasion",22,"Demersal Elasmobranchs","NO"
"548",2,"Agriculture",3,"Abrasion",23,"Reptiles","NO"
"549",2,"Agriculture",3,"Abrasion",24,"Marine birds","NO"
"550",2,"Agriculture",3,"Abrasion",25,"Cephalopods","NO"
"551",2,"Agriculture",4,"Non-living Resources",1,"Littoral rock & reef","NO"
"552",2,"Agriculture",4,"Non-living Resources",2,"Littoral sediment","NO"
"553",2,"Agriculture",4,"Non-living Resources",3,"Mangroves","NO"
"554",2,"Agriculture",4,"Non-living Resources",4,"Saltmarshes","NO"
"555",2,"Agriculture",4,"Non-living Resources",5,"Shallow rock & reef","NO"
"556",2,"Agriculture",4,"Non-living Resources",6,"Shallow sediment","NO"
"557",2,"Agriculture",4,"Non-living Resources",7,"Shelf rock & reef","NO"
"558",2,"Agriculture",4,"Non-living Resources",8,"Shelf sediment","NO"
"559",2,"Agriculture",4,"Non-living Resources",9,"Slope rock & reef","NO"
"560",2,"Agriculture",4,"Non-living Resources",10,"Slope sediment","NO"
"561",2,"Agriculture",4,"Non-living Resources",11,"Deep Sea rock & reef","NO"
"562",2,"Agriculture",4,"Non-living Resources",12,"Deep Sea Sediment","NO"
"563",2,"Agriculture",4,"Non-living Resources",13,"Coastal Pelagic","NO"
"564",2,"Agriculture",4,"Non-living Resources",14,"Shelf Pelagic","NO"
"565",2,"Agriculture",4,"Non-living Resources",15,"Oceanic Pelagic","NO"
"566",2,"Agriculture",4,"Non-living Resources",16,"Marine Mammals","NO"
"567",2,"Agriculture",4,"Non-living Resources",17,"Pelagic Fish","NO"
"568",2,"Agriculture",4,"Non-living Resources",18,"Demersal Fish","NO"
"569",2,"Agriculture",4,"Non-living Resources",19,"Deep-sea Fish","NO"
"570",2,"Agriculture",4,"Non-living Resources",20,"Deep-sea Elasmobranchs","NO"
"571",2,"Agriculture",4,"Non-living Resources",21,"Pelagic Elasmobranchs","NO"
"572",2,"Agriculture",4,"Non-living Resources",22,"Demersal Elasmobranchs","NO"
"573",2,"Agriculture",4,"Non-living Resources",23,"Reptiles","NO"
"574",2,"Agriculture",4,"Non-living Resources",24,"Marine birds","NO"
"575",2,"Agriculture",4,"Non-living Resources",25,"Cephalopods","NO"
"576",2,"Agriculture",5,"Noise",1,"Littoral rock & reef","NO"
"577",2,"Agriculture",5,"Noise",2,"Littoral sediment","NO"
"578",2,"Agriculture",5,"Noise",3,"Mangroves","NO"
"579",2,"Agriculture",5,"Noise",4,"Saltmarshes","NO"
"580",2,"Agriculture",5,"Noise",5,"Shallow rock & reef","NO"
"581",2,"Agriculture",5,"Noise",6,"Shallow sediment","NO"
"582",2,"Agriculture",5,"Noise",7,"Shelf rock & reef","NO"
"583",2,"Agriculture",5,"Noise",8,"Shelf sediment","NO"
"584",2,"Agriculture",5,"Noise",9,"Slope rock & reef","NO"
"585",2,"Agriculture",5,"Noise",10,"Slope sediment","NO"
"586",2,"Agriculture",5,"Noise",11,"Deep Sea rock & reef","NO"
"587",2,"Agriculture",5,"Noise",12,"Deep Sea Sediment","NO"
"588",2,"Agriculture",5,"Noise",13,"Coastal Pelagic","NO"
"589",2,"Agriculture",5,"Noise",14,"Shelf Pelagic","NO"
"590",2,"Agriculture",5,"Noise",15,"Oceanic Pelagic","NO"
"591",2,"Agriculture",5,"Noise",16,"Marine Mammals","NO"
"592",2,"Agriculture",5,"Noise",17,"Pelagic Fish","NO"
"593",2,"Agriculture",5,"Noise",18,"Demersal Fish","NO"
"594",2,"Agriculture",5,"Noise",19,"Deep-sea Fish","NO"
"595",2,"Agriculture",5,"Noise",20,"Deep-sea Elasmobranchs","NO"
"596",2,"Agriculture",5,"Noise",21,"Pelagic Elasmobranchs","NO"
"597",2,"Agriculture",5,"Noise",22,"Demersal Elasmobranchs","NO"
"598",2,"Agriculture",5,"Noise",23,"Reptiles","NO"
"599",2,"Agriculture",5,"Noise",24,"Marine birds","NO"
"600",2,"Agriculture",5,"Noise",25,"Cephalopods","NO"
"601",2,"Agriculture",6,"Litter",1,"Littoral rock & reef","NO"
"602",2,"Agriculture",6,"Litter",2,"Littoral sediment","NO"
"603",2,"Agriculture",6,"Litter",3,"Mangroves","NO"
"604",2,"Agriculture",6,"Litter",4,"Saltmarshes","NO"
"605",2,"Agriculture",6,"Litter",5,"Shallow rock & reef","NO"
"606",2,"Agriculture",6,"Litter",6,"Shallow sediment","NO"
"607",2,"Agriculture",6,"Litter",7,"Shelf rock & reef","NO"
"608",2,"Agriculture",6,"Litter",8,"Shelf sediment","NO"
"609",2,"Agriculture",6,"Litter",9,"Slope rock & reef","NO"
"610",2,"Agriculture",6,"Litter",10,"Slope sediment","NO"
"611",2,"Agriculture",6,"Litter",11,"Deep Sea rock & reef","NO"
"612",2,"Agriculture",6,"Litter",12,"Deep Sea Sediment","NO"
"613",2,"Agriculture",6,"Litter",13,"Coastal Pelagic","NO"
"614",2,"Agriculture",6,"Litter",14,"Shelf Pelagic","NO"
"615",2,"Agriculture",6,"Litter",15,"Oceanic Pelagic","NO"
"616",2,"Agriculture",6,"Litter",16,"Marine Mammals","NO"
"617",2,"Agriculture",6,"Litter",17,"Pelagic Fish","NO"
"618",2,"Agriculture",6,"Litter",18,"Demersal Fish","NO"
"619",2,"Agriculture",6,"Litter",19,"Deep-sea Fish","NO"
"620",2,"Agriculture",6,"Litter",20,"Deep-sea Elasmobranchs","NO"
"621",2,"Agriculture",6,"Litter",21,"Pelagic Elasmobranchs","NO"
"622",2,"Agriculture",6,"Litter",22,"Demersal Elasmobranchs","NO"
"623",2,"Agriculture",6,"Litter",23,"Reptiles","NO"
"624",2,"Agriculture",6,"Litter",24,"Marine birds","NO"
"625",2,"Agriculture",6,"Litter",25,"Cephalopods","NO"
"626",2,"Agriculture",7,"Thermal Regime",1,"Littoral rock & reef","NO"
"627",2,"Agriculture",7,"Thermal Regime",2,"Littoral sediment","NO"
"628",2,"Agriculture",7,"Thermal Regime",3,"Mangroves","NO"
"629",2,"Agriculture",7,"Thermal Regime",4,"Saltmarshes","NO"
"630",2,"Agriculture",7,"Thermal Regime",5,"Shallow rock & reef","NO"
"631",2,"Agriculture",7,"Thermal Regime",6,"Shallow sediment","NO"
"632",2,"Agriculture",7,"Thermal Regime",7,"Shelf rock & reef","NO"
"633",2,"Agriculture",7,"Thermal Regime",8,"Shelf sediment","NO"
"634",2,"Agriculture",7,"Thermal Regime",9,"Slope rock & reef","NO"
"635",2,"Agriculture",7,"Thermal Regime",10,"Slope sediment","NO"
"636",2,"Agriculture",7,"Thermal Regime",11,"Deep Sea rock & reef","NO"
"637",2,"Agriculture",7,"Thermal Regime",12,"Deep Sea Sediment","NO"
"638",2,"Agriculture",7,"Thermal Regime",13,"Coastal Pelagic","NO"
"639",2,"Agriculture",7,"Thermal Regime",14,"Shelf Pelagic","NO"
"640",2,"Agriculture",7,"Thermal Regime",15,"Oceanic Pelagic","NO"
"641",2,"Agriculture",7,"Thermal Regime",16,"Marine Mammals","NO"
"642",2,"Agriculture",7,"Thermal Regime",17,"Pelagic Fish","NO"
"643",2,"Agriculture",7,"Thermal Regime",18,"Demersal Fish","NO"
"644",2,"Agriculture",7,"Thermal Regime",19,"Deep-sea Fish","NO"
"645",2,"Agriculture",7,"Thermal Regime",20,"Deep-sea Elasmobranchs","NO"
"646",2,"Agriculture",7,"Thermal Regime",21,"Pelagic Elasmobranchs","NO"
"647",2,"Agriculture",7,"Thermal Regime",22,"Demersal Elasmobranchs","NO"
"648",2,"Agriculture",7,"Thermal Regime",23,"Reptiles","NO"
"649",2,"Agriculture",7,"Thermal Regime",24,"Marine birds","NO"
"650",2,"Agriculture",7,"Thermal Regime",25,"Cephalopods","NO"
"651",2,"Agriculture",8,"Salinity Regime",1,"Littoral rock & reef","S"
"652",2,"Agriculture",8,"Salinity Regime",2,"Littoral sediment","S"
"653",2,"Agriculture",8,"Salinity Regime",3,"Mangroves","S"
"654",2,"Agriculture",8,"Salinity Regime",4,"Saltmarshes","S"
"655",2,"Agriculture",8,"Salinity Regime",5,"Shallow rock & reef","S"
"656",2,"Agriculture",8,"Salinity Regime",6,"Shallow sediment","S"
"657",2,"Agriculture",8,"Salinity Regime",7,"Shelf rock & reef","NO"
"658",2,"Agriculture",8,"Salinity Regime",8,"Shelf sediment","NO"
"659",2,"Agriculture",8,"Salinity Regime",9,"Slope rock & reef","NO"
